,C,R33,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR,"AA,KK",WR,WR1,GS,GS1,SD
45255,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45256,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45257,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45258,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45259,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45260,0,84,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45261,3,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45262,86,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45263,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45264,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45265,0,98,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45266,0,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45267,1,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45268,1,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45269,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45270,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45271,35,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45272,53,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45273,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45274,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45275,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45276,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45277,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45278,2,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45279,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45280,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45281,7,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45282,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45283,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45284,0,68,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45285,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45286,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45287,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45288,0,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45289,23,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45290,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45291,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45292,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45293,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45294,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45295,0,93,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45296,5,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45297,0,98,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45298,0,94,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45299,0,80,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45300,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45301,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45302,8,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45303,3,89,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45304,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45305,0,75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45306,3,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45307,0,77,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45308,0,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45309,1,89,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45310,31,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45311,5,73,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45312,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45313,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45314,0,73,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45315,2,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45316,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45317,11,58,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45318,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45319,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45320,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45321,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45322,97,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45323,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45324,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45325,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45326,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45327,10,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45328,3,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45329,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45330,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
45331,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45332,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45333,12,85,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45334,0,77,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45335,0,77,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45336,0,96,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45337,0,80,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45338,90,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45339,8,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45340,0,77,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45341,4,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45342,0,97,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45343,1,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45344,3,86,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45345,15,61,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
45346,100,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45347,73,27,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45348,59,41,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45349,35,50,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45350,79,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45351,1,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45352,3,97,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45353,11,68,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45354,27,73,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45355,6,93,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45356,48,52,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45357,1,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45358,95,5,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45359,0,77,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45360,21,79,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45361,8,92,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45362,38,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45363,1,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45364,1,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45365,10,88,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45366,10,90,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45367,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45368,4,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45369,9,91,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45370,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45371,10,90,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45372,1,98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45373,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45374,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45375,23,77,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45376,3,82,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45377,30,52,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45378,54,6,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45379,30,70,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45380,64,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45381,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45382,4,93,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45383,35,65,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45384,30,43,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45385,100,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45386,100,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45387,62,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45388,0,78,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45389,68,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45390,3,97,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45391,24,76,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45392,46,54,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45393,69,31,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45394,54,20,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45395,1,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45396,29,59,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45397,2,98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45398,16,78,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45399,28,72,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45400,25,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45401,23,51,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45402,37,63,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45403,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45404,42,57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45405,3,97,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45406,0,5,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45407,6,94,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45408,56,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45409,1,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45410,2,98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45411,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45412,8,92,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45413,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45414,33,63,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45415,93,7,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45416,76,24,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45417,8,92,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45418,14,86,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45419,1,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45420,25,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45421,34,66,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45422,0,91,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45423,0,73,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45424,0,55,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45425,0,57,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45426,1,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45427,15,85,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45428,4,96,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45429,14,86,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45430,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45431,1,95,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45432,53,47,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45433,21,77,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45434,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45435,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45436,9,91,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45437,46,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45438,97,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45439,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45440,2,98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45441,41,59,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45442,65,35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45443,0,94,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45444,27,73,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45445,53,39,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45446,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45447,62,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45448,23,64,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45449,3,97,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45450,48,52,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45451,10,90,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45452,68,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45453,1,70,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45454,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45455,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45456,49,51,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45457,14,86,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45458,18,82,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45459,60,34,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45460,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45461,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45462,1,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45463,61,39,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45464,57,43,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45465,91,7,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45466,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45467,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45468,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45469,0,91,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45470,0,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45471,1,99,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45472,7,93,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45473,13,87,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
45474,55,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45475,61,39,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45476,2,98,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45477,0,89,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45478,0,49,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45479,0,75,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45480,0,50,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45481,0,83,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45482,0,49,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45483,0,98,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45484,0,73,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45485,0,65,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45486,0,76,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45487,0,50,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45488,0,77,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45489,0,47,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45490,0,54,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45491,0,33,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45492,0,90,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45493,0,91,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45494,0,55,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45495,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45496,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45497,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45498,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45499,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45500,1,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45501,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45502,3,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45503,0,85,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45504,3,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45505,0,92,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45506,0,100,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45507,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45508,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45509,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45510,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45511,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45512,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45513,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45515,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45516,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45517,9,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45518,0,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45519,7,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45520,0,78,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45521,12,88,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45522,0,92,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45523,6,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45524,100,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45525,100,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45526,80,20,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45527,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45528,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45529,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45530,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
45531,0,100,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45532,0,86,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45533,0,100,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
45534,25,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45535,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45536,17,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45537,43,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45538,55,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45539,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45540,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45541,100,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45542,100,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45543,74,26,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
45544,33,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45545,2,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45546,35,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45547,46,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45548,24,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45549,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45550,100,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
