,R50,C,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR,"AA,KK",WR,WR1,GS,GS1,SD
33539,0,39,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33540,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33541,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33542,0,4,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33543,0,36,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33544,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33545,1,26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33546,0,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33547,0,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33548,0,57,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33549,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33550,0,22,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33551,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33552,22,30,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33553,5,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33554,8,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33555,12,27,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33556,3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33557,100,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33558,11,56,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33559,2,73,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33560,1,81,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33561,6,17,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33562,39,11,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33563,18,58,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33564,60,4,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33565,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33566,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33567,45,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33568,42,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33569,1,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33570,80,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33571,26,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33572,8,12,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33573,56,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33574,5,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33575,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33576,7,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33577,3,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33578,38,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33579,4,10,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33580,9,8,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33581,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33582,5,44,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33583,30,15,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33584,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33585,24,10,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33586,5,18,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33587,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33588,4,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33589,46,10,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33590,0,6,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33591,10,22,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33592,43,5,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33593,10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33594,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33595,0,80,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33596,5,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33597,13,21,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33598,9,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33599,0,34,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33600,2,72,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33601,4,72,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33602,12,16,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33603,39,26,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33604,40,40,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33605,3,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33606,0,41,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33607,0,29,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33608,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33609,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33610,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33611,7,24,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33612,7,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33613,25,11,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33614,25,40,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33615,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33616,4,23,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33617,0,31,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33618,23,57,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33619,21,19,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33620,1,25,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33621,0,24,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33622,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33623,1,27,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33624,32,21,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33625,8,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33626,0,41,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33627,45,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33628,0,17,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33629,0,25,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33630,0,20,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33631,0,38,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33632,0,9,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33633,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33634,0,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33635,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33636,2,26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33637,0,29,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33638,39,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33639,0,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33640,0,31,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33641,1,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33642,0,7,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33643,0,28,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33644,0,24,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33645,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33646,0,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33647,0,37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33648,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33649,0,33,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33650,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33651,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33652,0,44,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33653,0,35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33654,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33655,0,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33656,0,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33657,0,22,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33658,45,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33659,0,26,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33660,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33661,0,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33662,2,22,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33663,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33664,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33665,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33666,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33667,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33668,3,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33669,0,32,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33670,52,12,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33671,5,16,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33672,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33673,0,19,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33674,8,19,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33675,16,49,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33676,10,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33677,0,10,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33678,25,22,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33679,1,33,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33680,1,42,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33681,33,45,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33682,9,8,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33683,7,30,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33684,39,30,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33685,24,19,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33686,8,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33687,30,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33688,50,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33689,20,28,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33690,58,9,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33691,100,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33692,18,14,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33693,63,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33694,97,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33695,1,30,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33696,0,48,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33697,1,8,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33698,5,9,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33699,75,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33700,14,13,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33701,1,31,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33702,76,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33703,58,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33704,4,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33705,22,7,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33706,0,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33707,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33708,13,9,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33709,1,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33710,7,50,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33711,10,17,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33712,5,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33713,6,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33714,0,6,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33715,25,55,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33716,19,21,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33717,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33718,48,5,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33719,0,8,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33720,44,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33721,5,12,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33722,2,58,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33723,1,4,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33724,10,78,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33725,47,19,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33726,2,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33727,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33728,0,50,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33729,92,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33730,45,35,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33731,4,36,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33732,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33733,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33734,71,6,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33735,9,39,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33736,4,37,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33737,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33738,0,72,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33739,56,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33740,9,26,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33741,1,29,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33742,0,24,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33743,0,77,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33744,0,39,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33745,0,2,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33746,5,10,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33747,0,42,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33748,3,26,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33749,0,30,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33750,0,36,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33751,0,57,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33752,23,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33753,11,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33754,23,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33755,0,17,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33756,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33757,23,46,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33758,24,15,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33759,34,6,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33760,48,40,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33761,5,11,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33762,27,31,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33763,50,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33764,12,33,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33765,1,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33766,13,41,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33767,64,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33768,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33769,2,12,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33770,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33771,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33772,1,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33773,0,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33774,0,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33775,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33776,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33777,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33778,0,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33779,0,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33780,0,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33781,30,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33782,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33783,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33784,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33785,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33786,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33787,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33788,3,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33789,0,100,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33790,0,57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33791,0,67,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33792,0,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33793,0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33794,48,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33795,3,36,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33796,0,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33797,26,28,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33798,29,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33799,10,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33800,5,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33801,6,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33802,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33803,0,23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33804,0,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33805,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33806,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33807,40,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33808,0,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33809,8,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33810,17,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33811,19,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33812,2,25,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33813,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33814,50,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33815,19,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33816,13,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33817,41,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33818,42,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33819,7,52,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33820,0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
33821,28,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33822,26,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33823,3,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33824,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
33825,0,23,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
33826,11,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33827,62,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33828,8,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33829,1,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33830,75,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33831,51,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33832,0,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33833,0,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33834,1,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
