,R50,C,F,Q,FULL,FULL1,TRIPS,TRIPS1,TP,TPTK,LP,BOP,OP,RR,LRR,HRR,DRR,"AA,KK",WR,WR1,GS,GS1,SD
33203,31,19,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33204,11,6,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33205,1,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33206,1,13,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33207,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33208,19,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33209,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33210,0,26,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33211,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33212,0,38,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33213,0,37,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33214,4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33215,9,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33216,0,23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33217,1,2,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33218,0,33,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33219,0,39,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33220,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33221,0,8,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33222,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33223,0,4,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33224,11,9,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33225,3,6,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33226,4,9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33227,17,32,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33228,14,10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33229,32,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33230,1,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33231,27,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33232,40,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33233,1,24,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33234,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33235,5,19,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33236,12,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33237,41,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33238,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33239,42,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33240,15,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33241,12,8,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33242,24,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33243,10,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33244,5,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33245,17,19,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33246,2,11,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33247,7,8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33248,19,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33249,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33250,0,12,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33251,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33252,6,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33253,43,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33254,19,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33255,0,5,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33256,0,12,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33257,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
33258,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33259,1,22,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33260,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33261,0,35,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33262,6,17,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33263,1,19,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33264,5,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33265,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33266,4,19,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33267,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33268,5,32,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33269,3,16,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33270,6,27,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33271,0,4,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33272,0,18,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33273,0,24,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33274,0,6,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33275,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33276,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33277,0,7,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33278,0,43,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33279,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33280,0,23,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33281,0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33282,0,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
33283,0,17,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
33284,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33285,21,28,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33286,5,9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33287,1,10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33288,16,21,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33289,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33290,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33291,2,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33292,29,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33293,4,10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33294,1,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33295,20,11,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33296,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33297,25,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33298,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33299,49,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33300,25,24,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33301,11,42,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33302,23,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33303,21,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33304,10,27,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33305,8,19,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33306,38,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33307,18,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33308,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33309,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33310,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33311,13,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33312,3,7,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33313,30,4,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33314,23,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33315,21,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33316,0,23,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33317,1,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33318,19,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33319,27,5,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33320,3,16,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33321,2,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33322,0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33323,10,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33324,2,30,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33325,0,31,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33326,35,12,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33327,14,24,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33328,5,40,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33329,16,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33330,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33331,21,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33332,14,15,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33333,11,16,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
33334,5,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33335,0,12,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33336,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33337,2,20,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33338,0,3,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33339,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33340,0,13,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33341,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33342,13,11,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33343,0,46,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33344,9,10,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33345,3,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33346,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33347,10,2,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
33348,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33349,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33350,0,25,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33351,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33352,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33353,0,5,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33354,4,41,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
33355,0,0,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
33356,0,0,23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
33357,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
33358,0,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
33359,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
33360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
33361,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
33362,0,0,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
33363,0,0,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
33364,4,0,63,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33365,0,0,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33366,4,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33367,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33368,0,0,50,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33369,0,0,47,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33370,0,0,56,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33371,0,0,70,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33372,2,0,41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33373,0,0,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33374,0,0,65,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33375,0,0,47,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33376,0,0,44,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33377,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33378,8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33379,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33380,58,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33381,24,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33382,0,0,44,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33383,0,0,46,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33384,0,0,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33385,10,0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33386,4,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33387,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1
33388,0,0,93,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33389,15,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33390,66,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33391,29,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33392,24,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33393,8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33394,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33395,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33396,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33397,0,0,34,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33398,0,0,25,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33399,0,0,38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33400,0,0,35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33401,0,0,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33402,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33403,0,0,36,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33404,12,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33405,0,0,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33406,0,0,23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33407,0,0,39,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33408,0,0,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33409,0,0,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33410,37,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33411,49,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33412,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33413,0,0,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33414,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33415,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33416,0,0,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33417,0,0,66,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33418,0,0,31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33419,0,0,39,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33420,0,0,35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33421,0,0,25,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33422,0,0,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33423,0,0,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33424,0,0,68,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33425,0,0,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33426,0,0,30,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33427,0,0,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33428,36,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33429,0,0,17,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33430,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33431,44,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33432,39,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33433,10,14,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33434,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33435,0,0,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33436,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33437,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33438,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33439,0,0,53,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33440,0,0,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33441,0,0,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33442,0,0,26,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33443,0,0,33,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33444,0,0,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33445,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33446,0,0,34,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33447,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33448,39,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33449,0,0,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33450,45,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33451,33,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33452,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33453,1,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33454,16,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33455,9,21,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33456,9,22,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33457,0,0,29,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33458,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33459,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33460,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33461,0,0,37,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
33462,0,0,23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33463,0,0,37,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33464,0,0,34,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33465,0,0,80,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33466,0,0,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33467,0,0,27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33468,0,0,34,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33469,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33470,0,0,36,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33471,45,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33472,0,0,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33473,28,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33474,16,4,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33475,3,12,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33476,5,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33477,19,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33478,2,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33479,1,15,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
33480,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33481,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33482,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
33483,0,0,51,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33484,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
33485,0,0,37,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
